Comp_date  Comp_time	Event	Pico_time[ms]	ADC_value[0-65535]	SiPM[mV]	Temp[deg]	Pres[Pa]	Deadtime[ms]
2021-01-01 00:07:23	18068	434350	25014	25014000	25.69	75023.41	0
2021-01-01 00:07:23	18069	434358	31959	31959000	25.69	75023.41	0
2021-01-01 00:07:23	18070	434366	25510	25510000	25.69	75023.41	0
2021-01-01 00:07:23	18071	434373	26294	26294000	25.69	75023.41	0
2021-01-01 00:07:23	18072	434380	25862	25862000	25.69	75023.41	0
2021-01-01 00:07:23	18073	434381	26038	26038000	25.69	75023.41	0
2021-01-01 00:07:23	18074	434392	26134	26134000	25.69	75023.41	0
2021-01-01 00:07:23	18075	434393	26758	26758000	25.69	75023.41	0
2021-01-01 00:07:23	18076	434396	27078	27078000	25.69	75023.41	0
2021-01-01 00:07:23	18077	434403	29479	29479000	25.69	75023.41	0
2021-01-01 00:07:23	18078	434406	27686	27686000	25.69	75023.41	0
2021-01-01 00:07:23	18079	434410	28951	28951000	25.69	75023.41	0
2021-01-01 00:07:23	18080	434411	29319	29319000	25.69	75023.41	0
2021-01-01 00:07:23	18081	434412	25766	25766000	25.69	75023.41	0
2021-01-01 00:07:23	18082	434417	29463	29463000	25.69	75023.41	0
2021-01-01 00:07:23	18083	434426	26214	26214000	25.69	75023.41	0
2021-01-01 00:07:23	18084	434433	26374	26374000	25.69	75023.41	0
2021-01-01 00:07:23	18085	434445	28086	28086000	25.69	75023.41	0
2021-01-01 00:07:23	18086	434449	26262	26262000	25.69	75023.41	0
2021-01-01 00:07:23	18087	434455	27974	27974000	25.69	75023.41	0
2021-01-01 00:07:23	18088	434472	25158	25158000	25.69	75023.41	0
2021-01-01 00:07:23	18089	434474	30263	30263000	25.69	75023.41	0
2021-01-01 00:07:23	18090	434479	25446	25446000	25.69	75023.41	0
2021-01-01 00:07:23	18091	434484	28727	28727000	25.69	75023.41	0
2021-01-01 00:07:23	18092	434494	28102	28102000	25.69	75023.41	0
2021-01-01 00:07:23	18093	434494	26278	26278000	25.69	75023.41	0
2021-01-01 00:07:23	18094	434508	26022	26022000	25.69	75023.41	0
2021-01-01 00:07:23	18095	434517	31511	31511000	25.69	75023.41	0
2021-01-01 00:07:23	18096	434518	26678	26678000	25.69	75023.41	0
2021-01-01 00:07:23	18097	434532	26054	26054000	25.69	75023.41	0
2021-01-01 00:07:23	18098	434539	25238	25238000	25.69	75023.41	0
2021-01-01 00:07:23	18099	434540	25350	25350000	25.69	75023.41	0
2021-01-01 00:07:23	18100	434548	26982	26982000	25.69	75023.41	0
2021-01-01 00:07:23	18101	434575	26070	26070000	25.69	75023.41	0
2021-01-01 00:07:23	18102	434582	26582	26582000	25.69	75023.41	0
2021-01-01 00:07:23	18103	434597	27286	27286000	25.69	75023.41	0
2021-01-01 00:07:23	18104	434605	27478	27478000	25.69	75023.41	0
2021-01-01 00:07:23	18105	434610	29255	29255000	25.69	75023.41	0
2021-01-01 00:07:23	18106	434613	25766	25766000	25.69	75023.41	0
2021-01-01 00:07:23	18107	434635	29447	29447000	25.69	75023.41	0
2021-01-01 00:07:23	18108	434640	28134	28134000	25.69	75023.41	0
2021-01-01 00:07:23	18109	434641	28166	28166000	25.69	75023.41	0
2021-01-01 00:07:23	18110	434647	25750	25750000	25.69	75023.41	0
2021-01-01 00:07:23	18111	434650	29447	29447000	25.69	75023.41	0
2021-01-01 00:07:23	18112	434651	29079	29079000	25.69	75023.41	0
2021-01-01 00:07:23	18113	434655	27318	27318000	25.69	75023.41	0
2021-01-01 00:07:23	18114	434659	28646	28646000	25.69	75023.41	0
2021-01-01 00:07:23	18115	434670	26214	26214000	25.69	75023.41	0
2021-01-01 00:07:23	18116	434682	28967	28967000	25.69	75023.41	0
2021-01-01 00:07:23	18117	434685	26950	26950000	25.69	75023.41	0
2021-01-01 00:07:23	18118	434689	25478	25478000	25.69	75023.41	0
2021-01-01 00:07:23	18119	434690	25430	25430000	25.69	75023.41	0
2021-01-01 00:07:23	18120	434697	27430	27430000	25.69	75023.41	0
2021-01-01 00:07:23	18121	434698	26278	26278000	25.69	75023.41	0
2021-01-01 00:07:23	18122	434707	25702	25702000	25.69	75023.41	0
2021-01-01 00:07:23	18123	434727	27142	27142000	25.69	75023.41	0
2021-01-01 00:07:23	18124	434777	25606	25606000	25.69	75023.41	0
2021-01-01 00:07:23	18125	434781	27238	27238000	25.69	75023.41	0
2021-01-01 00:07:23	18126	434789	28150	28150000	25.69	75023.41	0
2021-01-01 00:07:23	18127	434808	25414	25414000	25.69	75023.91	0
2021-01-01 00:07:23	18128	434809	28999	28999000	25.69	75023.91	0
2021-01-01 00:07:23	18129	434842	25174	25174000	25.69	75023.91	0
2021-01-01 00:07:23	18130	434845	27654	27654000	25.69	75023.91	0
2021-01-01 00:07:23	18131	434880	28566	28566000	25.69	75023.91	0
2021-01-01 00:07:23	18132	434904	27878	27878000	25.69	75023.91	0
2021-01-01 00:07:23	18133	434911	26950	26950000	25.69	75023.91	0
2021-01-01 00:07:23	18134	434914	26470	26470000	25.69	75023.91	0
2021-01-01 00:07:23	18135	434915	25494	25494000	25.69	75023.91	0
2021-01-01 00:07:23	18136	434936	29543	29543000	25.69	75023.91	0
2021-01-01 00:07:23	18137	434939	26966	26966000	25.69	75023.91	0
2021-01-01 00:07:23	18138	434940	25238	25238000	25.69	75023.91	0
2021-01-01 00:07:23	18139	434944	29591	29591000	25.69	75023.91	0
2021-01-01 00:07:23	18140	434947	26214	26214000	25.69	75023.91	0
2021-01-01 00:07:23	18141	434962	28134	28134000	25.69	75023.91	0
2021-01-01 00:07:23	18142	434973	27670	27670000	25.69	75023.91	0
2021-01-01 00:07:23	18143	434976	25558	25558000	25.69	75023.91	0
2021-01-01 00:07:23	18144	434985	25398	25398000	25.69	75023.91	0
2021-01-01 00:07:23	18145	434986	26006	26006000	25.69	75023.91	0
2021-01-01 00:07:23	18146	434994	26486	26486000	25.69	75023.91	0
2021-01-01 00:07:23	18147	434995	25302	25302000	25.69	75023.91	0
2021-01-01 00:07:23	18148	434998	29079	29079000	25.69	75023.91	0
2021-01-01 00:07:23	18149	435008	26198	26198000	25.69	75023.91	0
2021-01-01 00:07:23	18150	435009	30071	30071000	25.69	75023.91	0
2021-01-01 00:07:23	18151	435010	29159	29159000	25.69	75023.91	0
2021-01-01 00:07:24	18152	435026	27094	27094000	25.69	75023.91	0
2021-01-01 00:07:24	18153	435028	28662	28662000	25.69	75023.91	0
2021-01-01 00:07:24	18154	435032	27446	27446000	25.69	75023.91	0
2021-01-01 00:07:24	18155	435040	26214	26214000	25.69	75023.91	0
2021-01-01 00:07:24	18156	435041	25430	25430000	25.69	75023.91	0
2021-01-01 00:07:24	18157	435045	28390	28390000	25.69	75023.91	0
2021-01-01 00:07:24	18158	435050	26902	26902000	25.69	75023.91	0
2021-01-01 00:07:24	18159	435054	26422	26422000	25.69	75023.91	0
2021-01-01 00:07:24	18160	435056	28230	28230000	25.69	75023.91	0
2021-01-01 00:07:24	18161	435058	30023	30023000	25.69	75023.91	0
2021-01-01 00:07:24	18162	435060	27830	27830000	25.69	75023.91	0
2021-01-01 00:07:24	18163	435066	27958	27958000	25.69	75023.91	0
2021-01-01 00:07:24	18164	435067	27974	27974000	25.69	75023.91	0
2021-01-01 00:07:24	18165	435073	25030	25030000	25.69	75023.91	0
2021-01-01 00:07:24	18166	435079	27478	27478000	25.69	75023.91	0
2021-01-01 00:07:24	18167	435118	25494	25494000	25.69	75023.91	0
2021-01-01 00:07:24	18168	435119	26310	26310000	25.69	75023.91	0
2021-01-01 00:07:24	18169	435129	26406	26406000	25.69	75023.91	0
2021-01-01 00:07:24	18170	435137	28198	28198000	25.69	75023.91	0
2021-01-01 00:07:24	18171	435139	28582	28582000	25.69	75023.91	0
2021-01-01 00:07:24	18172	435143	26822	26822000	25.69	75023.91	0
2021-01-01 00:07:24	18173	435150	27574	27574000	25.69	75023.91	0
2021-01-01 00:07:24	18174	435162	25110	25110000	25.69	75023.91	0
2021-01-01 00:07:24	18175	435167	29527	29527000	25.69	75023.91	0
2021-01-01 00:07:24	18176	435187	28310	28310000	25.69	75023.91	0
2021-01-01 00:07:24	18177	435190	28887	28887000	25.69	75023.91	0
2021-01-01 00:07:24	18178	435234	25782	25782000	25.69	75023.91	0
2021-01-01 00:07:24	18179	435237	27926	27926000	25.69	75023.91	0
2021-01-01 00:07:24	18180	435247	25990	25990000	25.69	75023.91	0
2021-01-01 00:07:24	18181	435250	26198	26198000	25.69	75023.91	0
2021-01-01 00:07:24	18182	435261	28983	28983000	25.69	75023.91	0
2021-01-01 00:07:24	18183	435268	28486	28486000	25.69	75023.91	0
2021-01-01 00:07:24	18184	435272	29207	29207000	25.69	75023.91	0
2021-01-01 00:07:24	18185	435304	26518	26518000	25.69	75023.91	0
2021-01-01 00:07:24	18186	435317	28582	28582000	25.69	75023.91	0
2021-01-01 00:07:24	18187	435320	28182	28182000	25.69	75023.91	0
2021-01-01 00:07:24	18188	435338	25030	25030000	25.69	75023.91	0
2021-01-01 00:07:24	18189	435344	28086	28086000	25.69	75023.91	0
2021-01-01 00:07:24	18190	435373	27318	27318000	25.69	75023.91	0
2021-01-01 00:07:24	18191	435384	25350	25350000	25.69	75023.91	0
2021-01-01 00:07:24	18192	435385	26630	26630000	25.69	75023.91	0
2021-01-01 00:07:24	18193	435389	26774	26774000	25.69	75023.91	0
2021-01-01 00:07:24	18194	435390	26790	26790000	25.69	75023.91	0
2021-01-01 00:07:24	18195	435395	27494	27494000	25.69	75023.91	0
2021-01-01 00:07:24	18196	435401	28438	28438000	25.69	75023.91	0
2021-01-01 00:07:24	18197	435417	28502	28502000	25.69	75023.91	0
2021-01-01 00:07:24	18198	435421	28582	28582000	25.69	75023.91	0
2021-01-01 00:07:24	18199	435457	28342	28342000	25.69	75023.91	0
2021-01-01 00:07:24	18200	435459	30423	30423000	25.69	75023.91	0
2021-01-01 00:07:24	18201	435464	27542	27542000	25.69	75023.91	0
2021-01-01 00:07:24	18202	435465	30215	30215000	25.69	75023.91	0
2021-01-01 00:07:24	18203	435466	25014	25014000	25.69	75023.91	0
2021-01-01 00:07:24	18204	435490	25046	25046000	25.69	75023.91	0
2021-01-01 00:07:24	18205	435493	25766	25766000	25.69	75023.91	0
2021-01-01 00:07:24	18206	435495	28374	28374000	25.69	75023.91	0
2021-01-01 00:07:24	18207	435498	29895	29895000	25.69	75023.91	0
2021-01-01 00:07:24	18208	435508	28294	28294000	25.69	75023.91	0
2021-01-01 00:07:24	18209	435512	26694	26694000	25.69	75023.91	0
2021-01-01 00:07:24	18210	435514	26502	26502000	25.69	75023.91	0
2021-01-01 00:07:24	18211	435520	31271	31271000	25.69	75023.91	0
2021-01-01 00:07:24	18212	435521	25014	25014000	25.69	75023.91	0
2021-01-01 00:07:24	18213	435536	25926	25926000	25.69	75023.91	0
2021-01-01 00:07:24	18214	435538	27174	27174000	25.69	75023.91	0
2021-01-01 00:07:24	18215	435543	26470	26470000	25.69	75023.91	0
2021-01-01 00:07:24	18216	435547	28390	28390000	25.69	75023.91	0
2021-01-01 00:07:24	18217	435562	28022	28022000	25.69	75025.34	0
2021-01-01 00:07:24	18218	435566	25350	25350000	25.69	75025.34	0
2021-01-01 00:07:24	18219	435589	26182	26182000	25.69	75025.34	0
2021-01-01 00:07:24	18220	435596	25542	25542000	25.69	75025.34	0
2021-01-01 00:07:24	18221	435611	28711	28711000	25.69	75025.34	0
2021-01-01 00:07:24	18222	435613	28502	28502000	25.69	75025.34	0
2021-01-01 00:07:24	18223	435618	28470	28470000	25.69	75025.34	0
2021-01-01 00:07:24	18224	435638	30663	30663000	25.69	75025.34	0
2021-01-01 00:07:24	18225	435641	30343	30343000	25.69	75025.34	0
2021-01-01 00:07:24	18226	435642	29175	29175000	25.69	75025.34	0
2021-01-01 00:07:24	18227	435644	30055	30055000	25.69	75025.34	0
2021-01-01 00:07:24	18228	435693	27366	27366000	25.69	75025.34	0
2021-01-01 00:07:24	18229	435710	25254	25254000	25.69	75025.34	0
2021-01-01 00:07:24	18230	435720	27526	27526000	25.69	75025.34	0
2021-01-01 00:07:24	18231	435721	26374	26374000	25.69	75025.34	0
2021-01-01 00:07:24	18232	435722	26918	26918000	25.69	75025.34	0
2021-01-01 00:07:24	18233	435731	25878	25878000	25.69	75025.34	0
2021-01-01 00:07:24	18234	435734	26134	26134000	25.69	75025.34	0
2021-01-01 00:07:24	18235	435746	27110	27110000	25.69	75025.34	0
2021-01-01 00:07:24	18236	435747	26326	26326000	25.69	75025.34	0
2021-01-01 00:07:24	18237	435801	25414	25414000	25.69	75025.34	0
2021-01-01 00:07:24	18238	435825	29159	29159000	25.69	75025.34	0
2021-01-01 00:07:24	18239	435837	26630	26630000	25.69	75025.34	0
2021-01-01 00:07:24	18240	435839	26150	26150000	25.69	75025.34	0
2021-01-01 00:07:24	18241	435845	26582	26582000	25.69	75025.34	0
2021-01-01 00:07:24	18242	435847	26502	26502000	25.69	75025.34	0
2021-01-01 00:07:24	18243	435849	26278	26278000	25.69	75025.34	0
2021-01-01 00:07:24	18244	435855	27462	27462000	25.69	75025.34	0
2021-01-01 00:07:24	18245	435858	26550	26550000	25.69	75025.34	0
2021-01-01 00:07:24	18246	435860	26246	26246000	25.69	75025.34	0
2021-01-01 00:07:24	18247	435867	26582	26582000	25.69	75025.34	0
2021-01-01 00:07:24	18248	435871	28646	28646000	25.69	75025.34	0
2021-01-01 00:07:24	18249	435894	25014	25014000	25.69	75025.34	0
2021-01-01 00:07:24	18250	435899	29479	29479000	25.69	75025.34	0
2021-01-01 00:07:24	18251	435910	25478	25478000	25.69	75025.34	0
2021-01-01 00:07:24	18252	435916	26678	26678000	25.69	75025.34	0
2021-01-01 00:07:24	18253	435923	26598	26598000	25.69	75025.34	0
2021-01-01 00:07:24	18254	435933	28662	28662000	25.69	75025.34	0
2021-01-01 00:07:24	18255	435935	26326	26326000	25.69	75025.34	0
2021-01-01 00:07:24	18256	435945	27078	27078000	25.69	75025.34	0
2021-01-01 00:07:24	18257	435946	25174	25174000	25.69	75025.34	0
2021-01-01 00:07:24	18258	435966	26838	26838000	25.69	75025.34	0
2021-01-01 00:07:24	18259	435967	30727	30727000	25.69	75025.34	0
2021-01-01 00:07:24	18260	435973	28054	28054000	25.69	75025.34	0
2021-01-01 00:07:24	18261	435973	25030	25030000	25.69	75025.34	0
2021-01-01 00:07:24	18262	435981	29367	29367000	25.69	75025.34	0
2021-01-01 00:07:24	18263	435986	27078	27078000	25.69	75025.34	0
2021-01-01 00:07:24	18264	436001	25270	25270000	25.69	75025.34	0
2021-01-01 00:07:24	18265	436019	26278	26278000	25.69	75025.34	0
2021-01-01 00:07:24	18266	436021	28679	28679000	25.69	75025.34	0
2021-01-01 00:07:24	18267	436023	27526	27526000	25.69	75025.34	0
2021-01-01 00:07:25	18268	436024	28502	28502000	25.69	75025.34	0
2021-01-01 00:07:25	18269	436044	25718	25718000	25.69	75025.34	0
2021-01-01 00:07:25	18270	436078	25558	25558000	25.69	75025.34	0
2021-01-01 00:07:25	18271	436090	25654	25654000	25.69	75025.34	0
2021-01-01 00:07:25	18272	436106	26918	26918000	25.69	75025.34	0
2021-01-01 00:07:25	18273	436117	26886	26886000	25.69	75025.34	0
2021-01-01 00:07:25	18274	436139	27526	27526000	25.69	75025.34	0
2021-01-01 00:07:25	18275	436163	25878	25878000	25.69	75025.34	0
2021-01-01 00:07:25	18276	436167	27974	27974000	25.69	75025.34	0
2021-01-01 00:07:25	18277	436173	28438	28438000	25.69	75025.34	0
2021-01-01 00:07:25	18278	436180	25878	25878000	25.69	75025.34	0
2021-01-01 00:07:25	18279	436189	29911	29911000	25.69	75025.34	0
2021-01-01 00:07:25	18280	436189	26214	26214000	25.69	75025.34	0
2021-01-01 00:07:25	18281	436191	28630	28630000	25.69	75025.34	0
2021-01-01 00:07:25	18282	436191	27910	27910000	25.69	75025.34	0
2021-01-01 00:07:25	18283	436193	25606	25606000	25.69	75025.34	0
2021-01-01 00:07:25	18284	436194	25494	25494000	25.69	75025.34	0
2021-01-01 00:07:25	18285	436216	26598	26598000	25.69	75025.34	0
2021-01-01 00:07:25	18286	436219	28310	28310000	25.69	75025.34	0
2021-01-01 00:07:25	18287	436239	25478	25478000	25.69	75025.34	0
2021-01-01 00:07:25	18288	436248	27014	27014000	25.69	75025.34	0
2021-01-01 00:07:25	18289	436261	30535	30535000	25.69	75025.34	0
2021-01-01 00:07:25	18290	436280	25830	25830000	25.69	75025.34	0
2021-01-01 00:07:25	18291	436285	25542	25542000	25.69	75025.34	0
2021-01-01 00:07:25	18292	436291	26374	26374000	25.69	75025.34	0
2021-01-01 00:07:25	18293	436292	29063	29063000	25.69	75025.34	0
2021-01-01 00:07:25	18294	436294	26646	26646000	25.69	75025.34	0
2021-01-01 00:07:25	18295	436296	26038	26038000	25.69	75025.34	0
2021-01-01 00:07:25	18296	436320	25206	25206000	25.69	75025.34	0
2021-01-01 00:07:25	18297	436325	26902	26902000	25.69	75025.34	0
2021-01-01 00:07:25	18298	436335	26614	26614000	25.69	75025.34	0
2021-01-01 00:07:25	18299	436353	28566	28566000	25.69	75025.34	0
2021-01-01 00:07:25	18300	436405	27222	27222000	25.69	75025.34	0
2021-01-01 00:07:25	18301	436408	27142	27142000	25.69	75025.34	0
2021-01-01 00:07:25	18302	436410	29863	29863000	25.69	75025.34	0
2021-01-01 00:07:25	18303	436411	26694	26694000	25.69	75025.34	0
2021-01-01 00:07:25	18304	436413	26310	26310000	25.69	75025.34	0
2021-01-01 00:07:25	18305	436434	31111	31111000	25.69	75025.34	0
2021-01-01 00:07:25	18306	436464	25238	25238000	25.69	75025.34	0
2021-01-01 00:07:25	18307	436473	28711	28711000	25.69	75025.34	0
2021-01-01 00:07:25	18308	436473	27094	27094000	25.69	75025.34	0
2021-01-01 00:07:25	18309	436490	29447	29447000	25.69	75025.34	0
2021-01-01 00:07:25	18310	436492	26710	26710000	25.69	75025.34	0
2021-01-01 00:07:25	18311	436499	25766	25766000	25.69	75025.34	0
2021-01-01 00:07:25	18312	436510	25222	25222000	25.69	75025.34	0
2021-01-01 00:07:25	18313	436521	25174	25174000	25.69	75025.34	0
2021-01-01 00:07:25	18314	436528	26454	26454000	25.69	75025.34	0
2021-01-01 00:07:25	18315	436529	27350	27350000	25.69	75025.34	0
2021-01-01 00:07:25	18316	436563	27286	27286000	25.69	75025.34	0
2021-01-01 00:07:25	18317	436567	25382	25382000	25.69	75025.34	0
2021-01-01 00:07:25	18318	436576	28711	28711000	25.69	75025.34	0
2021-01-01 00:07:25	18319	436585	27350	27350000	25.69	75025.34	0
2021-01-01 00:07:25	18320	436626	28102	28102000	25.69	75025.34	0
2021-01-01 00:07:25	18321	436640	25414	25414000	25.69	75025.34	0
2021-01-01 00:07:25	18322	436641	25366	25366000	25.69	75025.34	0
2021-01-01 00:07:25	18323	436643	26438	26438000	25.69	75025.34	0
2021-01-01 00:07:25	18324	436644	30071	30071000	25.69	75025.34	0
2021-01-01 00:07:25	18325	436647	27142	27142000	25.69	75025.34	0
2021-01-01 00:07:25	18326	436659	26662	26662000	25.69	75025.34	0
2021-01-01 00:07:25	18327	436663	28983	28983000	25.69	75025.34	0
2021-01-01 00:07:25	18328	436664	25142	25142000	25.69	75025.34	0
2021-01-01 00:07:25	18329	436675	27302	27302000	25.69	75025.34	0
2021-01-01 00:07:25	18330	436676	25670	25670000	25.69	75025.34	0
2021-01-01 00:07:25	18331	436681	25350	25350000	25.69	75025.34	0
2021-01-01 00:07:25	18332	436692	26694	26694000	25.69	75025.34	0
2021-01-01 00:07:25	18333	436709	26118	26118000	25.69	75025.34	0
2021-01-01 00:07:25	18334	436729	25670	25670000	25.69	75025.34	0
2021-01-01 00:07:25	18335	436741	28903	28903000	25.69	75025.34	0
2021-01-01 00:07:25	18336	436744	26806	26806000	25.69	75025.34	0
2021-01-01 00:07:25	18337	436747	28823	28823000	25.69	75025.34	0
2021-01-01 00:07:25	18338	436761	25558	25558000	25.69	75025.34	0
2021-01-01 00:07:25	18339	436763	28454	28454000	25.69	75025.34	0
2021-01-01 00:07:25	18340	436774	27414	27414000	25.69	75025.34	0
2021-01-01 00:07:25	18341	436782	27942	27942000	25.69	75025.34	0
2021-01-01 00:07:25	18342	436783	26838	26838000	25.69	75025.34	0
2021-01-01 00:07:25	18343	436804	28134	28134000	25.69	75025.34	0
2021-01-01 00:07:25	18344	436819	25350	25350000	25.7	75025.66	0
2021-01-01 00:07:25	18345	436825	27030	27030000	25.7	75025.66	0
2021-01-01 00:07:25	18346	436832	28150	28150000	25.7	75025.66	0
2021-01-01 00:07:25	18347	436833	26566	26566000	25.7	75025.66	0
2021-01-01 00:07:25	18348	436836	25734	25734000	25.7	75025.66	0
2021-01-01 00:07:25	18349	436845	29191	29191000	25.7	75025.66	0
2021-01-01 00:07:25	18350	436846	25030	25030000	25.7	75025.66	0
2021-01-01 00:07:25	18351	436889	28406	28406000	25.7	75025.66	0
2021-01-01 00:07:25	18352	436890	28006	28006000	25.7	75025.66	0
2021-01-01 00:07:25	18353	436893	26262	26262000	25.7	75025.66	0
2021-01-01 00:07:25	18354	436905	27782	27782000	25.7	75025.66	0
2021-01-01 00:07:25	18355	436924	29127	29127000	25.7	75025.66	0
2021-01-01 00:07:25	18356	436926	29095	29095000	25.7	75025.66	0
2021-01-01 00:07:25	18357	436938	25494	25494000	25.7	75025.66	0
2021-01-01 00:07:25	18358	436940	28566	28566000	25.7	75025.66	0
2021-01-01 00:07:25	18359	436955	27830	27830000	25.7	75025.66	0
2021-01-01 00:07:25	18360	436956	26022	26022000	25.7	75025.66	0
2021-01-01 00:07:25	18361	436963	28582	28582000	25.7	75025.66	0
2021-01-01 00:07:25	18362	436965	26678	26678000	25.7	75025.66	0
2021-01-01 00:07:26	18363	437030	28086	28086000	25.7	75025.66	0
2021-01-01 00:07:26	18364	437032	29031	29031000	25.7	75025.66	0
2021-01-01 00:07:26	18365	437036	26838	26838000	25.7	75025.66	0
2021-01-01 00:07:26	18366	437037	25318	25318000	25.7	75025.66	0
2021-01-01 00:07:26	18367	437080	26694	26694000	25.7	75025.66	0
2021-01-01 00:07:26	18368	437088	28214	28214000	25.7	75025.66	0
2021-01-01 00:07:26	18369	437094	27702	27702000	25.7	75025.66	0
2021-01-01 00:07:26	18370	437106	30567	30567000	25.7	75025.66	0
2021-01-01 00:07:26	18371	437109	29031	29031000	25.7	75025.66	0
2021-01-01 00:07:26	18372	437115	26918	26918000	25.7	75025.66	0
2021-01-01 00:07:26	18373	437128	28727	28727000	25.7	75025.66	0
2021-01-01 00:07:26	18374	437129	26630	26630000	25.7	75025.66	0
2021-01-01 00:07:26	18375	437131	27318	27318000	25.7	75025.66	0
2021-01-01 00:07:26	18376	437136	25526	25526000	25.7	75025.66	0
2021-01-01 00:07:26	18377	437140	28262	28262000	25.7	75025.66	0
2021-01-01 00:07:26	18378	437145	29031	29031000	25.7	75025.66	0
2021-01-01 00:07:26	18379	437148	25750	25750000	25.7	75025.66	0
2021-01-01 00:07:26	18380	437149	28935	28935000	25.7	75025.66	0
2021-01-01 00:07:26	18381	437150	25750	25750000	25.7	75025.66	0
2021-01-01 00:07:26	18382	437151	27046	27046000	25.7	75025.66	0
2021-01-01 00:07:26	18383	437156	28807	28807000	25.7	75025.66	0
2021-01-01 00:07:26	18384	437158	28743	28743000	25.7	75025.66	0
2021-01-01 00:07:26	18385	437174	25270	25270000	25.7	75025.66	0
2021-01-01 00:07:26	18386	437177	26838	26838000	25.7	75025.66	0
2021-01-01 00:07:26	18387	437184	25238	25238000	25.7	75025.66	0
2021-01-01 00:07:26	18388	437190	25030	25030000	25.7	75025.66	0
2021-01-01 00:07:26	18389	437192	27926	27926000	25.7	75025.66	0
2021-01-01 00:07:26	18390	437193	28630	28630000	25.7	75025.66	0
2021-01-01 00:07:26	18391	437201	26678	26678000	25.7	75025.66	0
2021-01-01 00:07:26	18392	437202	28486	28486000	25.7	75025.66	0
2021-01-01 00:07:26	18393	437220	27158	27158000	25.7	75025.66	0
2021-01-01 00:07:26	18394	437228	26150	26150000	25.7	75025.66	0
2021-01-01 00:07:26	18395	437230	26886	26886000	25.7	75025.66	0
2021-01-01 00:07:26	18396	437231	25878	25878000	25.7	75025.66	0
2021-01-01 00:07:26	18397	437250	26934	26934000	25.7	75025.66	0
2021-01-01 00:07:26	18398	437252	25910	25910000	25.7	75025.66	0
2021-01-01 00:07:26	18399	437274	28198	28198000	25.7	75025.66	0
2021-01-01 00:07:26	18400	437317	30231	30231000	25.7	75025.66	0
2021-01-01 00:07:26	18401	437318	26118	26118000	25.7	75025.66	0
2021-01-01 00:07:26	18402	437322	27174	27174000	25.7	75025.66	0
2021-01-01 00:07:26	18403	437323	27350	27350000	25.7	75025.66	0
2021-01-01 00:07:26	18404	437324	29463	29463000	25.7	75025.66	0
2021-01-01 00:07:26	18405	437336	28262	28262000	25.7	75025.66	0
2021-01-01 00:07:26	18406	437339	26982	26982000	25.7	75025.66	0
2021-01-01 00:07:26	18407	437342	29239	29239000	25.7	75025.66	0
2021-01-01 00:07:26	18408	437357	26054	26054000	25.7	75025.66	0
2021-01-01 00:07:26	18409	437362	27366	27366000	25.7	75025.66	0
2021-01-01 00:07:26	18410	437364	25142	25142000	25.7	75025.66	0
2021-01-01 00:07:26	18411	437368	26278	26278000	25.7	75025.66	0
2021-01-01 00:07:26	18412	437371	25622	25622000	25.7	75025.66	0
2021-01-01 00:07:26	18413	437380	27414	27414000	25.7	75025.66	0
2021-01-01 00:07:26	18414	437388	28839	28839000	25.7	75025.66	0
2021-01-01 00:07:26	18415	437389	25382	25382000	25.7	75025.66	0
2021-01-01 00:07:26	18416	437408	26150	26150000	25.7	75025.66	0
2021-01-01 00:07:26	18417	437411	25174	25174000	25.7	75025.66	0
2021-01-01 00:07:26	18418	437429	30215	30215000	25.7	75025.66	0
2021-01-01 00:07:26	18419	437431	27558	27558000	25.7	75025.66	0
2021-01-01 00:07:26	18420	437445	26886	26886000	25.7	75025.66	0
2021-01-01 00:07:26	18421	437448	28470	28470000	25.7	75025.66	0
2021-01-01 00:07:26	18422	437455	29351	29351000	25.7	75025.66	0
2021-01-01 00:07:26	18423	437456	29223	29223000	25.7	75025.66	0
2021-01-01 00:07:26	18424	437458	30039	30039000	25.7	75025.66	0
2021-01-01 00:07:26	18425	437460	27606	27606000	25.7	75025.66	0
2021-01-01 00:07:26	18426	437463	29879	29879000	25.7	75025.66	0
2021-01-01 00:07:26	18427	437465	27734	27734000	25.7	75025.66	0
2021-01-01 00:07:26	18428	437467	28502	28502000	25.7	75025.66	0
2021-01-01 00:07:26	18429	437468	25862	25862000	25.7	75025.66	0
2021-01-01 00:07:26	18430	437470	26950	26950000	25.7	75025.66	0
2021-01-01 00:07:26	18431	437473	25526	25526000	25.7	75025.66	0
2021-01-01 00:07:26	18432	437478	27606	27606000	25.69	75026.02	0
2021-01-01 00:07:26	18433	437484	25638	25638000	25.69	75026.02	0
2021-01-01 00:07:26	18434	437486	29607	29607000	25.69	75026.02	0
2021-01-01 00:07:26	18435	437508	25190	25190000	25.69	75026.02	0
2021-01-01 00:07:26	18436	437536	30215	30215000	25.69	75026.02	0
2021-01-01 00:07:26	18437	437546	27670	27670000	25.69	75026.02	0
2021-01-01 00:07:26	18438	437553	27734	27734000	25.69	75026.02	0
2021-01-01 00:07:26	18439	437554	25238	25238000	25.69	75026.02	0
2021-01-01 00:07:26	18440	437558	28999	28999000	25.69	75026.02	0
2021-01-01 00:07:26	18441	437560	30615	30615000	25.69	75026.02	0
2021-01-01 00:07:26	18442	437565	27126	27126000	25.69	75026.02	0
2021-01-01 00:07:26	18443	437568	29495	29495000	25.69	75026.02	0
