pulse_val,e_count,t0[us],dt0[us],readings
18,30,24414154,87,5617,5505,5601,5217,5761
18,31,24415209,85,5553,5633,5281,5713,5617
18,32,24416262,89,5505,5377,5761,5345,5537
18,33,24417314,87,5617,5521,5505,5681,5585
18,34,24418355,88,5553,5649,5313,5697,5505
18,35,24419403,86,5681,5601,5345,5761,5665
18,36,24420464,95,5537,5793,5409,5697,5713
18,37,24427049,92,5761,5249,5777,5281,5665
18,38,24428166,92,5569,5585,5665,5633,5729
18,39,24429234,89,5377,5569,5681,5345,5633
18,40,24430283,93,5521,5601,5377,5713,5249
18,41,24431334,91,5649,5377,5761,5345,5665
18,42,24432379,86,5585,5633,5185,5697,5617
18,43,24433408,87,5601,5601,5409,5777,5265
18,44,24434463,88,5553,5713,5185,5617,5697
18,45,24435510,92,5537,5313,5697,5569,5457
18,46,24436569,86,5601,5553,5553,5601,5649
18,47,24437606,91,5553,5681,5793,5521,5377
18,48,24438645,88,5489,5729,5649,5377,5553
18,49,24445147,89,5361,5665,5537,5377,5697
18,50,24446244,88,5585,5665,5457,5521,5681
18,51,24447306,95,5217,5793,5377,5633,5713
18,52,24448348,85,5585,5537,5409,5713,5585
18,53,24449383,93,5553,5537,5521,5697,5297
18,54,24450434,92,5649,5649,5633,5601,5585
18,55,24451479,90,5617,5441,5585,5681,5569
18,56,24452516,89,5569,5473,5665,5345,5633
18,57,24453551,89,5649,5281,5697,5633,5281
18,58,24454589,93,5553,5585,5425,5649,5617
18,59,24455632,87,5841,5553,5377,5777,5809
18,60,24456674,92,5681,5313,5697,5345,5697
18,61,24463172,91,5537,5601,5473,5505,5569
18,62,24464293,88,5665,5553,5409,5665,5265
18,63,24465347,91,5713,5473,5825,5489,5265
18,64,24466385,95,5569,5617,5377,5793,5265
18,65,24467444,90,5313,5793,5601,5569,5473
18,66,24468495,92,5249,5697,5585,5425,5505
18,67,24469529,91,5505,5665,5409,5537,5441
18,68,24470584,91,5633,5377,5409,5777,5569
18,69,24471626,87,5697,5633,5425,5761,5601
18,70,24472664,87,5281,5681,5441,5393,5713
18,71,24473696,93,5665,5457,5665,5569,5617
18,72,24474744,92,5457,5793,5633,5377,5857
18,73,24481489,88,5729,5217,5617,5409,5441
18,74,24482601,89,5569,5281,5649,5521,5633
18,75,24483641,86,5553,5329,5649,5329,5633
18,76,24484681,90,5569,5313,5633,5537,5521
18,77,24485728,87,5601,5617,5681,5633,5281
18,78,24486773,89,5265,5729,5329,5665,5649
18,79,24487820,92,5585,5505,5553,5425,5537
18,80,24488868,87,5761,5393,5697,5649,5505
18,81,24489916,93,5473,5697,5537,5345,5633
18,82,24490961,90,5441,5601,5649,5601,5425
18,83,24492008,86,5633,5345,5777,5665,5409
18,84,24493048,91,5665,5329,5905,5569,5345
18,85,24499442,95,5441,5569,5553,5297,5665
18,86,24500556,88,5361,5761,5313,5681,5409
18,87,24501603,87,5777,5281,5665,5569,5585
18,88,24502650,86,5521,5585,5345,5649,5457
18,89,24503691,92,5505,5649,5313,5665,5505
18,90,24504740,92,5441,5681,5297,5809,5505
18,91,24505777,87,5473,5505,5681,5537,5345
18,92,24506821,96,5809,5457,5457,5665,5329
18,93,24507875,91,5617,5649,5393,5681,5681
18,94,24508922,92,5681,5473,5409,5825,5505
18,95,24509961,86,5697,5393,5793,5569,5345
18,96,24510991,93,5649,5473,5649,5665,5393
18,97,24517251,86,5505,5505,5809,5233,5569
18,98,24518357,89,5393,5473,5809,5681,5633
18,99,24519409,91,5905,5377,5793,5281,5665
18,100,24520448,86,5665,5505,5489,5665,5441
20,1,29725795,93,5569,5681,5457,5841,5601
20,2,29726986,92,5553,5825,5713,5457,5873
20,3,29728048,92,5825,5537,5713,5761,5505
20,4,29729118,85,5953,5713,5393,5777,5633
